P;N;B;R;Q;K;p;n;b;r;q;k;score;draw;fen
34628223488;67108864;524288;4;8;64;54616109805993984;134217728;16777216;72057594037927936;274877906944;4611686018427387904;-425;0;r5k1/1p4pp/p2p4/3Pp1q1/b1NnP3/3B4/1P4PP/2RQ2K1 w - - 0 20
34628223488;67108864;524288;4;32;64;54616109805993984;134217728;16777216;72057594037927936;274877906944;4611686018427387904;469;0;r5k1/1p4pp/p2p4/3Pp1q1/b1NnP3/3B4/1P4PP/2R2QK1 b - - 1 20
34628223488;67108864;524288;4;32;64;54616109805993984;134217728;16777216;2305843009213693952;274877906944;4611686018427387904;-461;0;5rk1/1p4pp/p2p4/3Pp1q1/b1NnP3/3B4/1P4PP/2R2QK1 w - - 2 21
34628223488;67108864;524288;4;16;64;54616109805993984;134217728;16777216;2305843009213693952;274877906944;4611686018427387904;576;0;5rk1/1p4pp/p2p4/3Pp1q1/b1NnP3/3B4/1P4PP/2R1Q1K1 b - - 3 21
201388800;262208;36;129;8;16;64757970700861440;4755801206503243776;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;36;1;rnbqkbnr/1pp2ppp/p3p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 4
201388800;2359296;36;129;8;16;64757970700861440;4755801206503243776;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;-3;1;rnbqkbnr/1pp2ppp/p3p3/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 1 4
134279936;2359296;36;129;8;16;64757936408231936;4755801206503243776;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;0;1;rnbqkbnr/1pp2ppp/p3p3/8/2pP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5
151056896;2359296;36;129;8;16;64757936408231936;4755801206503243776;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;8;1;rnbqkbnr/1pp2ppp/p3p3/8/P1pP4/2N2N2/1P2PPPP/R1BQKB1R b KQkq - 0 5
151056896;2359296;36;129;8;16;64757936408231936;4611690416473899008;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;-3;1;r1bqkbnr/1pp2ppp/p1n1p3/8/P1pP4/2N2N2/1P2PPPP/R1BQKB1R w KQkq - 1 6
419488256;2359296;36;129;8;16;64757936408231936;4611690416473899008;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;38;1;r1bqkbnr/1pp2ppp/p1n1p3/8/P1pPP3/2N2N2/1P3PPP/R1BQKB1R b KQkq - 0 6
419488256;2359296;36;129;8;16;64757936408231936;4611686022722355200;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;-42;1;r1bqkbnr/1pp2ppp/p3p3/n7/P1pPP3/2N2N2/1P3PPP/R1BQKB1R w KQkq - 1 7
419488256;2359296;536870944;129;8;16;64757936408231936;4611686022722355200;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;85;0;r1bqkbnr/1pp2ppp/p3p3/n7/P1pPPB2/2N2N2/1P3PPP/R2QKB1R b KQkq - 2 7
419488256;2359296;536870944;129;8;16;64757936408231936;4611686022722355200;288230376185266176;9295429630892703744;576460752303423488;1152921504606846976;-73;0;r1bqk1nr/1pp2ppp/p3p3/n7/PbpPPB2/2N2N2/1P3PPP/R2QKB1R w KQkq - 3 8
419488256;68719738880;536870944;129;8;16;64757936408231936;4611686022722355200;288230376185266176;9295429630892703744;576460752303423488;1152921504606846976;81;0;r1bqk1nr/1pp2ppp/p3p3/n3N3/PbpPPB2/2N5/1P3PPP/R2QKB1R b KQkq - 4 8
419488256;68719738880;536870944;129;8;16;64757936408231936;35188667056128;288230376185266176;9295429630892703744;576460752303423488;1152921504606846976;-84;0;r1bqk2r/1pp2ppp/p3pn2/n3N3/PbpPPB2/2N5/1P3PPP/R2QKB1R w KQkq - 5 9
421577216;68719738880;536870944;129;8;16;64757936408231936;35188667056128;288230376185266176;9295429630892703744;576460752303423488;1152921504606846976;93;0;r1bqk2r/1pp2ppp/p3pn2/n3N3/PbpPPB2/2N2P2/1P4PP/R2QKB1R b KQkq - 0 9
421577216;68719738880;536870944;129;8;16;64757936408231936;35184372219904;288230376185266176;9295429630892703744;576460752303423488;1152921504606846976;-83;0;r1bqk2r/1pp2ppp/p3pn2/4N3/PbpPPB2/1nN2P2/1P4PP/R2QKB1R w KQkq - 1 10
421577216;68719738880;536870944;130;8;16;64757936408231936;35184372219904;288230376185266176;9295429630892703744;576460752303423488;1152921504606846976;89;0;r1bqk2r/1pp2ppp/p3pn2/4N3/PbpPPB2/1nN2P2/1P4PP/1R1QKB1R b Kkq - 2 10
287359488;68719738880;536870944;130;8;16;64757936408231936;35184372219904;288230376185266176;9295429630892703744;134217728;1152921504606846976;-14;1;r1b1k2r/1pp2ppp/p3pn2/4N3/PbpqPB2/1nN2P2/1P4PP/1R1QKB1R w Kkq - 0 11
287359488;68719738880;603979776;130;8;16;64757936341123072;35184372219904;288230376185266176;9295429630892703744;134217728;1152921504606846976;112;0;r1b1k2r/1pp2ppp/p3pn2/4N3/PbBqPB2/1nN2P2/1P4PP/1R1QK2R b Kkq - 0 11
287359488;68719738880;603979776;130;0;16;64757936341123072;35184372219904;288230376185266176;9295429630892703744;8;1152921504606846976;-90;0;r1b1k2r/1pp2ppp/p3pn2/4N3/PbB1PB2/1nN2P2/1P4PP/1R1qK2R w Kkq - 0 12
287359488;68719738880;603979776;136;0;16;64757936341123072;35184372219904;288230376185266176;9295429630892703744;0;1152921504606846976;122;0;r1b1k2r/1pp2ppp/p3pn2/4N3/PbB1PB2/1nN2P2/1P4PP/3RK2R b Kkq - 0 12
287359488;68719738880;603979776;136;0;16;64757936341123072;35201551958016;288230376185266176;9295429630892703744;0;1152921504606846976;-46;1;r1b1k2r/1pp2ppp/p3pn2/2n1N3/PbB1PB2/2N2P2/1P4PP/3RK2R w Kkq - 1 13
287359488;68719738880;603979776;136;0;4096;64757936341123072;35201551958016;288230376185266176;9295429630892703744;0;1152921504606846976;88;0;r1b1k2r/1pp2ppp/p3pn2/2n1N3/PbB1PB2/2N2P2/1P2K1PP/3R3R b kq - 2 13
287359488;68719476736;603979776;136;0;4096;64757936341123072;35201551958016;288230376151973888;9295429630892703744;0;1152921504606846976;-76;0;r1b1k2r/1pp2ppp/p3pn2/2n1N3/P1B1PB2/2b2P2/1P2K1PP/3R3R w kq - 0 14
287621120;68719476736;603979776;136;0;4096;64757936341123072;35201551958016;288230376151711744;9295429630892703744;0;1152921504606846976;79;0;r1b1k2r/1pp2ppp/p3pn2/2n1N3/P1B1PB2/2P2P2/4K1PP/3R3R b kq - 0 14
270843904;68719476736;603979776;136;0;4096;64757936341123072;35184388866048;288230376151711744;9295429630892703744;0;1152921504606846976;-71;0;r1b1k2r/1pp2ppp/p3pn2/4N3/n1B1PB2/2P2P2/4K1PP/3R3R w kq - 0 15
270843904;68719476736;603979776;524416;0;4096;64757936341123072;35184388866048;288230376151711744;9295429630892703744;0;1152921504606846976;199;0;r1b1k2r/1pp2ppp/p3pn2/4N3/n1B1PB2/2PR1P2/4K1PP/7R b kq - 1 15
270843904;68719476736;603979776;524416;0;4096;64757936341123072;35184388866048;288230376151711744;2377900603251621888;0;4611686018427387904;-117;0;r1b2rk1/1pp2ppp/p3pn2/4N3/n1B1PB2/2PR1P2/4K1PP/7R w - - 2 16
270843904;68719476736;603979776;524296;0;4096;64757936341123072;35184388866048;288230376151711744;2377900603251621888;0;4611686018427387904;330;0;r1b2rk1/1pp2ppp/p3pn2/4N3/n1B1PB2/2PR1P2/4K1PP/3R4 b - - 3 16
270843904;68719476736;603979776;524296;0;4096;64757936341123072;35184372089344;288230376151711744;2377900603251621888;0;4611686018427387904;-321;0;r1b2rk1/1pp2ppp/p3pn2/4N3/2B1PB2/2PR1P2/1n2K1PP/3R4 w - - 4 17
270843904;68719476736;603979776;576460752303423496;0;4096;64757936341123072;35184372089344;288230376151711744;2377900603251621888;0;4611686018427387904;351;0;r1bR1rk1/1pp2ppp/p3pn2/4N3/2B1PB2/2P2P2/1n2K1PP/3R4 b - - 5 17
270843904;68719476736;603979776;576460752303423488;0;4096;64757936341123072;35184372088840;288230376151711744;2377900603251621888;0;4611686018427387904;-346;0;r1bR1rk1/1pp2ppp/p3pn2/4N3/2B1PB2/2P2P2/4K1PP/3n4 w - - 0 18
270843904;68719476736;603979776;8;0;4096;64757936341123072;35184372088832;288230376151711744;2377900603251621888;0;4611686018427387904;355;0;r1b2rk1/1pp2ppp/p3pn2/4N3/2B1PB2/2P2P2/4K1PP/3R4 b - - 0 18
270843904;68719476736;603979776;8;0;4096;64757936341123072;1152921504606846976;288230376151711744;2377900603251621888;0;4611686018427387904;-296;0;r1b1nrk1/1pp2ppp/p3p3/4N3/2B1PB2/2P2P2/4K1PP/3R4 w - - 1 19
1344569344;68719476736;603979776;8;0;4096;64757936341123072;1152921504606846976;288230376151711744;2377900603251621888;0;4611686018427387904;301;0;r1b1nrk1/1pp2ppp/p3p3/4N3/2B1PBP1/2P2P2/4K2P/3R4 b - - 0 19
1344569344;68719476736;603979776;8;0;4096;64757936341123072;8796093022208;288230376151711744;2377900603251621888;0;4611686018427387904;-299;0;r1b2rk1/1pp2ppp/p2np3/4N3/2B1PBP1/2P2P2/4K2P/3R4 w - - 1 20
1344569344;68719476736;537001984;8;0;4096;64757936341123072;8796093022208;288230376151711744;2377900603251621888;0;4611686018427387904;337;0;r1b2rk1/1pp2ppp/p2np3/4N3/4PBP1/1BP2P2/4K2P/3R4 b - - 2 20
1344569344;68719476736;537001984;8;0;4096;64757936341123072;8796093022208;288230376151711744;1224979098644774912;0;4611686018427387904;-256;0;r1b1r1k1/1pp2ppp/p2np3/4N3/4PBP1/1BP2P2/4K2P/3R4 w - - 3 21
3492020224;68719476736;537001984;8;0;4096;64757936341123072;8796093022208;288230376151711744;1224979098644774912;0;4611686018427387904;295;0;r1b1r1k1/1pp2ppp/p2np3/4N3/4PBPP/1BP2P2/4K3/3R4 b - - 0 21
3492020224;68719476736;537001984;8;0;4096;64757936341123072;8796093022208;288230376151711744;1224979098644774912;0;2305843009213693952;-245;0;r1b1rk2/1pp2ppp/p2np3/4N3/4PBPP/1BP2P2/4K3/3R4 w - - 1 22
551100350464;68719476736;537001984;8;0;4096;64757936341123072;8796093022208;288230376151711744;1224979098644774912;0;2305843009213693952;328;0;r1b1rk2/1pp2ppp/p2np3/4N2P/4PBP1/1BP2P2/4K3/3R4 b - - 0 22
551100350464;68719476736;537001984;8;0;4096;55785921458470912;8796093022208;288230376151711744;1224979098644774912;0;2305843009213693952;-321;0;r1b1rk2/1pp3pp/p2npp2/4N2P/4PBP1/1BP2P2/4K3/3R4 w - - 0 23
551100350464;524288;537001984;8;0;4096;55785921458470912;8796093022208;288230376151711744;1224979098644774912;0;2305843009213693952;371;0;r1b1rk2/1pp3pp/p2npp2/7P/4PBP1/1BPN1P2/4K3/3R4 b - - 1 23
551100350464;524288;537001984;8;0;4096;55768397991903232;8796093022208;288230376151711744;1224979098644774912;0;2305843009213693952;-365;0;r1b1rk2/1pp3pp/p2n1p2/4p2P/4PBP1/1BPN1P2/4K3/3R4 w - - 0 24
551100350464;524288;1179648;8;0;4096;55768397991903232;8796093022208;288230376151711744;1224979098644774912;0;2305843009213693952;382;0;r1b1rk2/1pp3pp/p2n1p2/4p2P/4P1P1/1BPNBP2/4K3/3R4 b - - 1 24
551100350464;524288;1179648;8;0;4096;55768397991903232;8796093022208;17592186044416;1224979098644774912;0;2305843009213693952;-364;0;r3rk2/1pp3pp/p2nbp2/4p2P/4P1P1/1BPNBP2/4K3/3R4 w - - 2 25
551100350464;524288;1049600;8;0;4096;55768397991903232;8796093022208;17592186044416;1224979098644774912;0;2305843009213693952;403;0;r3rk2/1pp3pp/p2nbp2/4p2P/4P1P1/2PNBP2/2B1K3/3R4 b - - 3 25
551100350464;524288;1049600;8;0;4096;55768397991903232;8589934592;17592186044416;1224979098644774912;0;2305843009213693952;-341;0;r3rk2/1pp3pp/p3bp2/1n2p2P/4P1P1/2PNBP2/2B1K3/3R4 w - - 4 26
551100350464;524288;17179870208;8;0;4096;55768397991903232;8589934592;17592186044416;1224979098644774912;0;2305843009213693952;444;0;r3rk2/1pp3pp/p3bp2/1nB1p2P/4P1P1/2PN1P2/2B1K3/3R4 b - - 5 26
551100350464;524288;17179870208;8;0;4096;55768397991903232;8589934592;17592186044416;1224979098644774912;0;9007199254740992;-408;0;r3r3/1pp2kpp/p3bp2/1nB1p2P/4P1P1/2PN1P2/2B1K3/3R4 w - - 6 27
551100350464;524288;17179870208;8;0;2048;55768397991903232;8589934592;17592186044416;1224979098644774912;0;9007199254740992;444;0;r3r3/1pp2kpp/p3bp2/1nB1p2P/4P1P1/2PN1P2/2BK4/3R4 b - - 7 27
551100350464;524288;17179870208;8;0;2048;55207647061737472;8589934592;17592186044416;1224979098644774912;0;9007199254740992;-434;0;r3r3/2p2kpp/pp2bp2/1nB1p2P/4P1P1/2PN1P2/2BK4/3R4 w - - 0 28
551100350464;524288;1049600;8;0;2048;55207647061737472;8589934592;17592186044416;1224979098644774912;0;9007199254740992;445;0;r3r3/2p2kpp/pp2bp2/1n2p2P/4P1P1/2PNBP2/2BK4/3R4 b - - 1 28
551100350464;524288;1049600;8;0;2048;55207647061737472;65536;17592186044416;1224979098644774912;0;9007199254740992;-445;0;r3r3/2p2kpp/pp2bp2/4p2P/4P1P1/n1PNBP2/2BK4/3R4 w - - 2 29
824904515584;524288;1049600;8;0;2048;55207647061737472;65536;17592186044416;1224979098644774912;0;9007199254740992;467;0;r3r3/2p2kpp/pp2bp2/4p1PP/4P3/n1PNBP2/2BK4/3R4 b - - 0 29
824904515584;524288;1049600;8;0;2048;55207647061737472;65536;17592186044416;1729382256910270464;0;9007199254740992;-452;0;3rr3/2p2kpp/pp2bp2/4p1PP/4P3/n1PNBP2/2BK4/3R4 w - - 1 30
824904515584;524288;1049600;64;0;2048;55207647061737472;65536;17592186044416;1729382256910270464;0;9007199254740992;521;0;3rr3/2p2kpp/pp2bp2/4p1PP/4P3/n1PNBP2/2BK4/6R1 b - - 2 30
824904515584;524288;1049600;64;0;2048;55207647061737472;65536;67108864;1729382256910270464;0;9007199254740992;-523;0;3rr3/2p2kpp/pp3p2/4p1PP/2b1P3/n1PNBP2/2BK4/6R1 w - - 3 31
70918770786304;524288;1049600;64;0;2048;55207647061737472;65536;67108864;1729382256910270464;0;9007199254740992;548;0;3rr3/2p2kpp/pp3pP1/4p2P/2b1P3/n1PNBP2/2BK4/6R1 b - - 0 31
550026608640;524288;1049600;64;0;2048;19249218786951168;65536;67108864;1729382256910270464;0;9007199254740992;-532;0;3rr3/2p2kp1/pp3pp1/4p2P/2b1P3/n1PNBP2/2BK4/6R1 w - - 0 32
70369014972416;524288;1049600;64;0;2048;19178850042773504;65536;67108864;1729382256910270464;0;9007199254740992;550;0;3rr3/2p2kp1/pp3pP1/4p3/2b1P3/n1PNBP2/2BK4/6R1 b - - 0 32
70369014972416;524288;1049600;64;0;2048;19178850042773504;65536;67108864;1729382256910270464;0;17592186044416;-526;0;3rr3/2p3p1/pp2kpP1/4p3/2b1P3/n1PNBP2/2BK4/6R1 w - - 1 33
70369014972416;524288;1049600;8;0;2048;19178850042773504;65536;67108864;1729382256910270464;0;17592186044416;530;0;3rr3/2p3p1/pp2kpP1/4p3/2b1P3/n1PNBP2/2BK4/3R4 b - - 2 33
70369014972416;524288;1048576;8;0;2048;19178850042773504;1024;67108864;1729382256910270464;0;17592186044416;-527;0;3rr3/2p3p1/pp2kpP1/4p3/2b1P3/2PNBP2/2nK4/3R4 w - - 0 34
70369014972416;524288;1048576;8;0;1024;19178850042773504;0;67108864;1729382256910270464;0;17592186044416;540;0;3rr3/2p3p1/pp2kpP1/4p3/2b1P3/2PNBP2/2K5/3R4 b - - 0 34
70369014972416;524288;1048576;8;0;1024;19177754826113024;0;67108864;1729382256910270464;0;17592186044416;-496;0;3rr3/2p3p1/1p2kpP1/p3p3/2b1P3/2PNBP2/2K5/3R4 w - - 0 35
70369549746176;524288;1048576;8;0;1024;19177754826113024;0;67108864;1729382256910270464;0;17592186044416;541;0;3rr3/2p3p1/1p2kpP1/p3p3/2b1PP2/2PNB3/2K5/3R4 b - - 0 35
70369012875264;524288;1048576;8;0;1024;19177686643507200;0;67108864;1729382256910270464;0;17592186044416;-437;0;3rr3/2p3p1/1p2kpP1/p7/2b1Pp2/2PNB3/2K5/3R4 w - - 0 36
70369012875264;536870912;1048576;8;0;1024;19177686106636288;0;67108864;1729382256910270464;0;17592186044416;459;0;3rr3/2p3p1/1p2kpP1/p7/2b1PN2/2P1B3/2K5/3R4 b - - 0 36
70369012875264;536870912;1048576;8;0;1024;19177686106636288;0;67108864;1729382256910270464;0;4503599627370496;-451;0;3rr3/2p1k1p1/1p3pP1/p7/2b1PN2/2P1B3/2K5/3R4 w - - 1 37
70369012875264;536870912;1048576;128;0;1024;19177686106636288;0;67108864;1729382256910270464;0;4503599627370496;488;0;3rr3/2p1k1p1/1p3pP1/p7/2b1PN2/2P1B3/2K5/7R b - - 2 37
70369012875264;536870912;1048576;128;0;1024;19177686106636288;0;67108864;9799832789158199296;0;4503599627370496;-458;0;3r3r/2p1k1p1/1p3pP1/p7/2b1PN2/2P1B3/2K5/7R w - - 3 38
70369012875264;536870912;1048576;2;0;1024;19177686106636288;0;67108864;9799832789158199296;0;4503599627370496;543;0;3r3r/2p1k1p1/1p3pP1/p7/2b1PN2/2P1B3/2K5/1R6 b - - 4 38
70369012875264;536870912;1048576;2;0;1024;19177686106636288;0;67108864;576460752303456256;0;4503599627370496;-548;0;3r4/2p1k1p1/1p3pP1/p7/2b1PN2/2P1B3/2K4r/1R6 w - - 5 39
70369012875264;536870912;1048576;2;0;4;19177686106636288;0;67108864;576460752303456256;0;4503599627370496;588;0;3r4/2p1k1p1/1p3pP1/p7/2b1PN2/2P1B3/7r/1RK5 b - - 6 39
70369012875264;536870912;1048576;2;0;4;19177686106636288;0;67108864;9223372036854808576;0;4503599627370496;-582;0;7r/2p1k1p1/1p3pP1/p7/2b1PN2/2P1B3/7r/1RK5 w - - 7 40
70369012875264;536870912;1048576;512;0;4;19177686106636288;0;67108864;9223372036854808576;0;4503599627370496;606;0;7r/2p1k1p1/1p3pP1/p7/2b1PN2/2P1B3/1R5r/2K5 b - - 8 40
201388800;66;36;129;8;16;71776119061217280;144150372447944704;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;-31;1;rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2
201388800;66;36;129;8;16;67290111619891200;144150372447944704;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;35;1;rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3
201388800;2097154;36;129;8;16;67290111619891200;144150372447944704;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;-26;1;rnbqkb1r/pppp1ppp/4pn2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3
201388800;2097154;36;129;8;16;65038346165944320;144150372447944704;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;37;1;rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4
205566720;2097154;36;129;8;16;65038346165944320;144150372447944704;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;-29;1;rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/5NP1/PP2PP1P/RNBQKB1R b KQkq - 0 4
205566720;2097154;36;129;8;16;65038346165944320;144150372447944704;292733975779082240;9295429630892703744;576460752303423488;1152921504606846976;26;1;rnbqk2r/ppp1bppp/4pn2/3p4/2PP4/5NP1/PP2PP1P/RNBQKB1R w KQkq - 1 5
205566720;2097154;16388;129;8;16;65038346165944320;144150372447944704;292733975779082240;9295429630892703744;576460752303423488;1152921504606846976;-23;1;rnbqk2r/ppp1bppp/4pn2/3p4/2PP4/5NP1/PP2PPBP/RNBQK2R b KQkq - 2 5
205566720;2097154;16388;129;8;16;65038346165944320;144150372447944704;292733975779082240;2377900603251621888;576460752303423488;4611686018427387904;25;1;rnbq1rk1/ppp1bppp/4pn2/3p4/2PP4/5NP1/PP2PPBP/RNBQK2R w KQ - 3 6
205566720;2359296;16388;129;8;16;65038346165944320;144150372447944704;292733975779082240;2377900603251621888;576460752303423488;4611686018427387904;-18;1;rnbq1rk1/ppp1bppp/4pn2/3p4/2PP4/2N2NP1/PP2PPBP/R1BQK2R b KQ - 4 6
205566720;2359296;16388;129;8;16;64477595235778560;144150372447944704;292733975779082240;2377900603251621888;576460752303423488;4611686018427387904;32;1;rnbq1rk1/p1p1bppp/1p2pn2/3p4/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ - 0 7
34498196224;2359296;16388;129;8;16;64477560876040192;144150372447944704;292733975779082240;2377900603251621888;576460752303423488;4611686018427387904;-33;1;rnbq1rk1/p1p1bppp/1p2pn2/3P4/3P4/2N2NP1/PP2PPBP/R1BQK2R b KQ - 0 7
138457856;2359296;16388;129;8;16;64460003049734144;144150372447944704;292733975779082240;2377900603251621888;576460752303423488;4611686018427387904;46;1;rnbq1rk1/p1p1bppp/1p3n2/3p4/3P4/2N2NP1/PP2PPBP/R1BQK2R w KQ - 0 8
138457856;2359296;16388;33;8;64;64460003049734144;144150372447944704;292733975779082240;2377900603251621888;576460752303423488;4611686018427387904;-41;1;rnbq1rk1/p1p1bppp/1p3n2/3p4/3P4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 1 8
138457856;2359296;16388;33;8;64;64460003049734144;144150372447944704;5066549580791808;2377900603251621888;576460752303423488;4611686018427387904;44;1;rn1q1rk1/pbp1bppp/1p3n2/3p4/3P4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 2 9
138457856;2359296;536887296;33;8;64;64460003049734144;144150372447944704;5066549580791808;2377900603251621888;576460752303423488;4611686018427387904;-42;1;rn1q1rk1/pbp1bppp/1p3n2/3p4/3P1B2/2N2NP1/PP2PPBP/R2Q1RK1 b - - 3 9
138457856;2359296;536887296;33;8;64;64460003049734144;2286984185774080;5066549580791808;2377900603251621888;576460752303423488;4611686018427387904;48;1;r2q1rk1/pbpnbppp/1p3n2/3p4/3P1B2/2N2NP1/PP2PPBP/R2Q1RK1 w - - 4 10
138457856;68719738880;536887296;33;8;64;64460003049734144;2286984185774080;5066549580791808;2377900603251621888;576460752303423488;4611686018427387904;-44;1;r2q1rk1/pbpnbppp/1p3n2/3pN3/3P1B2/2N3P1/PP2PPBP/R2Q1RK1 b - - 5 10
138457856;68719738880;536887296;33;8;64;64460003049734144;2251800082120704;5066549580791808;2377900603251621888;576460752303423488;4611686018427387904;46;1;r2q1rk1/pbpnbppp/1p6/3pN3/3PnB2/2N3P1/PP2PPBP/R2Q1RK1 w - - 6 11
138457856;68719738880;536887296;36;8;64;64460003049734144;2251800082120704;5066549580791808;2377900603251621888;576460752303423488;4611686018427387904;-27;1;r2q1rk1/pbpnbppp/1p6/3pN3/3PnB2/2N3P1/PP2PPBP/2RQ1RK1 b - - 7 11
138457856;262144;536887296;36;8;64;64460003049734144;68987912192;5066549580791808;2377900603251621888;576460752303423488;4611686018427387904;55;0;r2q1rk1/pbp1bppp/1p6/3pn3/3PnB2/2N3P1/PP2PPBP/2RQ1RK1 w - - 0 12
138457856;262144;68719493120;36;8;64;64460003049734144;268435456;5066549580791808;2377900603251621888;576460752303423488;4611686018427387904;-51;0;r2q1rk1/pbp1bppp/1p6/3pB3/3Pn3/2N3P1/PP2PPBP/2RQ1RK1 b - - 0 12
138457856;0;68719493120;36;8;64;64460003049734144;262144;5066549580791808;2377900603251621888;576460752303423488;4611686018427387904;53;0;r2q1rk1/pbp1bppp/1p6/3pB3/3P4/2n3P1/PP2PPBP/2RQ1RK1 w - - 0 13
138457856;0;68719493120;262176;8;64;64460003049734144;0;5066549580791808;2377900603251621888;576460752303423488;4611686018427387904;-45;1;r2q1rk1/pbp1bppp/1p6/3pB3/3P4/2R3P1/PP2PPBP/3Q1RK1 b - - 0 13
138457856;0;68719493120;262176;8;64;63334120322760704;0;5066549580791808;2377900603251621888;576460752303423488;4611686018427387904;59;0;r2q1rk1/pb2bppp/1p6/2ppB3/3P4/2R3P1/PP2PPBP/3Q1RK1 w - - 0 14
17184109312;0;68719493120;262176;8;64;63334103142891520;0;5066549580791808;2377900603251621888;576460752303423488;4611686018427387904;-57;0;r2q1rk1/pb2bppp/1p6/2PpB3/8/2R3P1/PP2PPBP/3Q1RK1 b - - 0 14
4240128;0;68719493120;262176;8;64;63331921299505152;0;5066549580791808;2377900603251621888;576460752303423488;4611686018427387904;101;0;r2q1rk1/pb2bppp/8/2ppB3/8/2R3P1/PP2PPBP/3Q1RK1 w - - 0 15
4240128;0;68719493120;262176;131072;64;63331921299505152;0;5066549580791808;2377900603251621888;576460752303423488;4611686018427387904;0;1;r2q1rk1/pb2bppp/8/2ppB3/8/1QR3P1/PP2PPBP/5RK1 b - - 1 15
4240128;0;68719493120;262176;131072;64;63331921299505152;0;5066549580791808;2377900603251621888;2251799813685248;4611686018427387904;208;0;r4rk1/pb1qbppp/8/2ppB3/8/1QR3P1/PP2PPBP/5RK1 w - - 2 16
4240128;0;68719493120;262152;131072;64;63331921299505152;0;5066549580791808;2377900603251621888;2251799813685248;4611686018427387904;-190;0;r4rk1/pb1qbppp/8/2ppB3/8/1QR3P1/PP2PPBP/3R2K1 b - - 3 16
4240128;0;68719493120;262152;131072;64;63331887073984512;0;5066549580791808;2377900603251621888;2251799813685248;4611686018427387904;437;0;r4rk1/pb1qbppp/8/2p1B3/3p4/1QR3P1/PP2PPBP/3R2K1 w - - 0 17
4240128;0;563018672898048;262152;131072;64;63331887073984512;0;4503599627370496;2377900603251621888;2251799813685248;4611686018427387904;-416;0;r4rk1/pB1qbppp/8/2p1B3/3p4/1QR3P1/PP2PP1P/3R2K1 b - - 0 17
4240128;0;563018672898048;262152;131072;64;63331887073984512;0;4503599627370496;2449958197289549824;2251799813685248;4611686018427387904;439;0;1r3rk1/pB1qbppp/8/2p1B3/3p4/1QR3P1/PP2PP1P/3R2K1 w - - 1 18
4240128;0;144678138029277184;262152;131072;64;63331887073984512;0;4503599627370496;2305843009213693952;2251799813685248;4611686018427387904;-428;0;1B3rk1/pB1qbppp/8/2p5/3p4/1QR3P1/PP2PP1P/3R2K1 b - - 0 18
